REF_DATE,GEO,"Highest certificate, diploma or degree (16)",Major field of study - Classification of Instructional Programs (CIP) 2021 (14),Employment income statistics (7),VALUE
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,"Average wages, salaries and commissions ($)",61750.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences",Total - Employment income statistics,14355.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences",Median employment income ($),53200.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences",Average employment income ($),64800.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",55200.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",66400.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades",Total - Employment income statistics,94645.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades",Median employment income ($),60000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades",Average employment income ($),66700.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades","Median wages, salaries and commissions ($)",63600.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades","Average wages, salaries and commissions ($)",70700.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation",Total - Employment income statistics,18990.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation",Median employment income ($),45200.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation",Average employment income ($),54100.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation","Median wages, salaries and commissions ($)",50800.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation","Average wages, salaries and commissions ($)",58550.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Health and related fields,Total - Employment income statistics,77110.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Health and related fields,Median employment income ($),50000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Health and related fields,Average employment income ($),57650.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Health and related fields,"Median wages, salaries and commissions ($)",51600.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Health and related fields,"Average wages, salaries and commissions ($)",58050.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services",Total - Employment income statistics,28170.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services",Median employment income ($),34000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services",Average employment income ($),43880.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services","Median wages, salaries and commissions ($)",39200.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services","Average wages, salaries and commissions ($)",47760.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Other,Total - Employment income statistics,70.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Other,Median employment income ($),55200.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Other,Average employment income ($),60000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Other,"Median wages, salaries and commissions ($)",55200.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Other,"Average wages, salaries and commissions ($)",60000.0
2021,Saskatchewan,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Employment income statistics,159820.0
2021,Saskatchewan,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Median employment income ($),14000.0
2021,Saskatchewan,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Average employment income ($),25600.0
2021,Saskatchewan,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",15200.0
2021,Saskatchewan,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",27560.0
2021,Saskatchewan,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree",Total - Employment income statistics,159820.0
2021,Saskatchewan,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree",Median employment income ($),14000.0
2021,Saskatchewan,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree",Average employment income ($),25600.0
2021,Saskatchewan,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree","Median wages, salaries and commissions ($)",15200.0
2021,Saskatchewan,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree","Average wages, salaries and commissions ($)",27560.0
2021,Saskatchewan,"No certificate, diploma or degree",Education,Median employment income ($),0.0
2021,Saskatchewan,"No certificate, diploma or degree",Education,Average employment income ($),0.0
2021,Saskatchewan,"No certificate, diploma or degree",Education,"Median wages, salaries and commissions ($)",0.0
2021,Saskatchewan,"No certificate, diploma or degree",Education,"Average wages, salaries and commissions ($)",0.0
2021,Saskatchewan,"No certificate, diploma or degree","Visual and performing arts, and communications technologies",Median employment income ($),0.0
2021,Saskatchewan,"No certificate, diploma or degree","Visual and performing arts, and communications technologies",Average employment income ($),0.0
2021,Saskatchewan,"No certificate, diploma or degree","Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",0.0
2021,Saskatchewan,"No certificate, diploma or degree","Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",0.0
2021,Saskatchewan,"No certificate, diploma or degree",Humanities,Median employment income ($),0.0
2021,Saskatchewan,"No certificate, diploma or degree",Humanities,Average employment income ($),0.0
2021,Saskatchewan,"No certificate, diploma or degree",Humanities,"Median wages, salaries and commissions ($)",0.0
2021,Saskatchewan,"No certificate, diploma or degree",Humanities,"Average wages, salaries and commissions ($)",0.0
2021,Saskatchewan,"No certificate, diploma or degree",Social and behavioural sciences and law,Median employment income ($),0.0
